"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2010aa8e84e60d4a8f4eeafcbdbf18de"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"20d242c5d120c0b19d69772cee179d71"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"210f395c073a41d65afeb17fd614b8a9"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"213cd1ed29935b54b028ff6d4db0efab"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2140658ef11e6a8ad183584d49e0c89a"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"21453bc933c61abf58f86bdcc9a02bf5"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"21481a43959e15cb3ab4d4bdc18e91ca"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"215d49571219964489264cfa22a49368"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"219a8db50edaab7c0a382d60aacf68c7"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"21ef1da7697f62db4f72caa5c70f4fb5"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"221ef97b5d9c66a6a067d8ac90bd9386"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"22207fb339f28a6eef096e6b66fc5427"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"224fd4b70e0f9d36d196a7a3a430200e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"22744782c667c1eb96855a9dd21a386e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"22b732b4b2040a2be4492c7783010ac1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"22c74dbba92f69d461373c1e648d515e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"22f857ebc41618363f5431af1a466c6c"	0.165202071760997	0.129020694479273
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"23394eab20c073e4edc78b2e55485314"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"23be31c84f6ebcec7c16b88d2ea2c365"	0.0760638042335986	0.0471930340904592
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"23cb6d92d1e57a9f527ad6cebc46e025"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"24406334b06ab32ee2fc6e98ed112517"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"247983d4a59e4e39d0ebd5fcadcb74a6"	0.00475319021167993	0.00891880584407871
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"24844244c36a9b09e9a8701267d38612"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2496db644c536203b81214497029f8f8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"259fdc492f4a150eea9e764b0fb623ac"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"25a7e3cbcc97efc9f5fbe2b88ca7b555"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"25a9fcc5f0eb2536a9caf90696af7f2b"	0.001	0.001
